,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,like
411,King Diamond,Masquerade of Madness,Masquerade of Madness,0OV5HT4cXI78HHoYe2ioXa,0.489,0.804,0,-16.115,1,0.0475,0.00685,0.0726,0.337,126.065,256539,4,False
412,257ers,Abrakadabra,Sexdisko,1vxWUnpniZGDz3H9bjMje6,0.914,0.828,5,-6.7010000000000005,0,0.168,3.65e-06,0.131,0.0883,133.05700000000002,146360,5,True
413,Shoreline Mafia,Party Pack. Vol 2,Fell In Love,71jvrqjUmejr15oFm8DmUu,0.922,0.726,4,-6.268,0,0.255,3.74e-05,0.0579,0.491,105.99700000000001,164040,4,True
414,Dan Dark,Starseed,Starseed,6859z6dMJKYyZYGINkfurN,0.6759999999999999,0.7140000000000001,0,-9.07,0,0.0393,0.935,0.11900000000000001,0.7140000000000001,104.96799999999999,150865,4,False
415,Rihanna,Loud (Japan Version),Only Girl (In The World),2ENexcMEMsYk0rVJigVD3i,0.789,0.706,11,-4.2330000000000005,0,0.0429,1.7100000000000002e-05,0.0586,0.638,125.911,235493,4,True
416,Pop Smoke,Shoot For The Stars Aim For The Moon,Creature (feat. Swae Lee),3eV2WT9YhfzkxbufnBF8wK,0.794,0.7170000000000001,7,-5.73,1,0.251,0.0,0.195,0.37200000000000005,141.881,202816,4,False
417,Brand New,Deja Entendu,The Quiet Things That No One Ever Knows,3IlY76VbP31zwPY0S2EMjh,0.20199999999999999,0.797,6,-5.809,1,0.0729,3.83e-06,0.0986,0.24600000000000002,80.28399999999999,241640,4,False
418,The Mighty Mighty Bosstones,Let's Face It,The Impression That I Get,1ru5R5iSawvuMELqKXxLjS,0.418,0.945,4,-5.406000000000001,1,0.11800000000000001,0.0123,0.23,0.696,181.174,194760,4,False
419,Stevie Ray Vaughan,Couldn't Stand The Weather (Legacy Edition),Little Wing,5XNpdKmlLJPUbwKQceX2tW,0.475,0.38299999999999995,1,-14.202,1,0.0375,0.7490000000000001,0.0728,0.524,114.709,408480,4,False
420,R3HAB,The Wave,Lullaby,4BLEnHP1FInl1u3xAbgI4n,0.626,0.8,1,-3.988,0,0.035,0.000133,0.0623,0.26,127.965,160184,4,True
421,Mustard,Perfect Ten,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",2zjGJ0dChMR0KxBZS15aqo,0.883,0.525,2,-8.054,0,0.0633,0.0,0.0971,0.312,99.978,174100,4,True
422,The Offspring,Greatest Hits,Self Esteem,6EsBn1Md8C5YdbCzvwvZq8,0.45799999999999996,0.912,5,-3.6660000000000004,1,0.0618,0.0,0.363,0.611,104.52600000000001,257760,4,False
423,Franz Liszt,Liszt: Dreams of Love; Consolations; Sonnets of Petrarca; Rigoletto Paraphrase,"6 Consolations, S. 172: No. 3 In D Flat Major (Lento, placido)",1L4NadMj3Jj7YgGaikyhfr,0.368,0.0036299999999999995,1,-36.759,1,0.035,0.922,0.13699999999999998,0.085,69.363,254000,3,False
424,DJ Gollum,Fairytale Gone Bad,Fairytale Gone Bad - Radio Edit,3MBEoNV8Ww75uQtrH8KpPQ,0.562,0.988,6,-8.16,1,0.055,3.19e-05,0.14,0.415,141.953,204230,4,True
425,George Frideric Handel,Handel: Music for the Royal Fireworks,"Solomon, HWV 67: Arrival Of The Queen Of Sheba",6Ntsj2X8cjYHoG9ykImLsT,0.607,0.32299999999999995,9,-17.426,1,0.0416,0.9329999999999999,0.27399999999999997,0.8909999999999999,117.574,188000,4,False
426,Johann Sebastian Bach,Bach Concertos,"Violin Concerto No.2 in E, BWV 1042: 1. Allegro",0EnEULk14Oso59QtQHVUoC,0.447,0.327,4,-16.489,1,0.0432,0.0224,0.085,0.565,100.439,445624,4,False
427,Burning Witches,Dance with the Devil,Dance with the Devil,0x4rHQ1Syor8YChasHuRJg,0.45799999999999996,0.951,6,-4.936,1,0.075,0.00262,0.109,0.495,155.07299999999998,266467,4,False
428,ILLENIUM,ASCEND,In Your Arms (with X Ambassadors),70YPzqSEwJvAIQ6nMs1cjY,0.40399999999999997,0.8059999999999999,2,-4.75,1,0.0496,0.0,0.114,0.11199999999999999,148.036,220730,4,True
429,Mike Sherm,Throwbacks,Walkin Lick,2tuekY9MBmhCrdI3to9giK,0.737,0.369,9,-12.412,1,0.5329999999999999,0.0,0.11,0.467,186.03099999999998,159054,4,True
430,B.B. King,Deuces Wild,The Thrill Is Gone,6gRGLfswEsfpy1UxHEyP6X,0.693,0.489,9,-9.709,0,0.0316,0.00234,0.131,0.262,87.085,301133,4,False
431,Kaskade,With You - The Remixes,With You - Dexter Remix,1nwoWaqzB30bD4IPqRNuex,0.679,0.7859999999999999,1,-6.917999999999999,0,0.132,5.89e-06,0.22399999999999998,0.47,126.09200000000001,196613,4,True
432,Yves V,Not So Bad (feat. Emie),Not So Bad (feat. Emie),1XFHbzTikXks9CsMq4v8Q3,0.74,0.674,11,-4.374,1,0.0476,0.23800000000000002,0.154,0.231,126.01700000000001,153697,4,True
433,Various Artists,40 European Electro House Hits,Eye Of The Tiger - Sunset Crew Radio,7t3gO62G0SAF1L6n6fZ23T,0.695,0.84,0,-5.999,0,0.0325,0.00011899999999999999,0.309,0.722,130.072,225610,4,True
434,Johann Sebastian Bach,"Bach, J.S.: The Cello Suites (2 CDs)","Cello Suite No.1 In G Major, BWV 1007: 1. Prélude",7N2tmiKcG2bUgZkuRKXor4,0.205,0.129,7,-18.197,1,0.0595,0.946,0.10099999999999999,0.29600000000000004,136.871,169924,4,False
435,Future,EVOL,Maybach,0Due109sq8Ld9G5xkWRubf,0.7440000000000001,0.735,6,-4.004,1,0.113,0.0,0.48700000000000004,0.397,142.017,220027,4,True
436,Erik Satie,Satie: 3 Gymnopédies; 6 Gnossiennes etc.,3 Gymnopédies: No. 1 in D Major: Lent et douloureux,4nd6FMCfNFWkbi2dnsf5I3,0.425,0.00472,7,-37.89,1,0.0479,0.953,0.0985,0.484,81.93,190560,3,False
437,The Clash,London Calling,London Calling,5BXoDYim9Upsv8dsuSJQPa,0.653,0.797,0,-6.957999999999999,1,0.048,0.0,0.0847,0.726,133.725,199733,4,False
438,Alligatoah,Monet,Monet,2vS1HmVoOpvWeFKf7HnWdJ,0.852,0.795,7,-4.1419999999999995,1,0.0862,0.0,0.192,0.9309999999999999,97.029,186299,4,True
439,Eric Prydz,Pjanoo,Pjanoo - Radio Edit,0F2BxpbxH8Yc3pLub48hrb,0.604,0.8740000000000001,7,-4.949,0,0.0295,0.812,0.11199999999999999,0.835,125.99,157432,4,True
440,Gunna,Sold Out Dates (feat. Lil Baby),Sold Out Dates (feat. Lil Baby),72LlwJM24dWKpFLVB3PWWQ,0.8240000000000001,0.5539999999999999,4,-7.117999999999999,0,0.115,0.0,0.124,0.316,127.00299999999999,166298,4,True
441,Martha Reeves & The Vandellas,Greatest Hits,Dancing In The Street,6iJLTnTP6JlqdfVtE3bywO,0.575,0.47100000000000003,11,-14.529000000000002,0,0.0338,0.00037799999999999997,0.318,0.637,125.837,159307,4,False
442,Metal Church,For No Reason,For No Reason,03vyanFcfUmZAwsZC5Ni1S,0.36200000000000004,0.968,9,-2.6289999999999996,0,0.0741,0.0020399999999999997,0.0672,0.42700000000000005,164.167,284518,4,False
443,Dire Straits,Dire Straits,Sultans of Swing,6cr6UDpkjEaMQ80OjWqEBQ,0.73,0.868,5,-7.325,1,0.0288,0.0661,0.318,0.9229999999999999,148.217,350400,4,False
444,Danny Chris,Humps,Humps - ELYX VIP Edit,3XpoXxHiVlHzB6Dz7rxrpj,0.7879999999999999,0.9059999999999999,11,-6.505,0,0.196,0.267,0.115,0.428,126.027,140957,4,True
445,Mighty Sam McClain,Sledgehammer Soul and Down Home Blues,When the Hurt Is Over,4Ja8Kgt3UEVd22kGfVBQ6g,0.505,0.129,9,-18.277,0,0.0401,0.000508,0.0868,0.252,142.892,484960,3,False
446,Shoreline Mafia,ShorelineDoThatShit,Nun Major,18pwD0HrweX8oCgIkayRb4,0.79,0.518,8,-6.571000000000001,1,0.212,0.0,0.35700000000000004,0.48700000000000004,97.986,151837,4,True
447,Panic! At The Disco,A Fever You Can't Sweat Out,I Write Sins Not Tragedies,4bPQs0PHn4xbipzdPfn6du,0.569,0.83,9,-4.106,0,0.14,0.0,0.114,0.609,170.09400000000002,186635,4,False
448,SAYGRACE,You Don't Own Me REMIXES,You Don't Own Me (feat. G-Eazy) - Candyland Remix,6OtQHgI8hVudAEtUHgmekh,0.429,0.852,8,-3.2760000000000002,1,0.0669,4.6700000000000003e-05,0.337,0.31,108.807,208665,3,True
449,NanowaR of Steel,Valhalleluja,Valhalleluja,4wjQzGQhHWPnqzZwRwRxOd,0.32799999999999996,0.924,1,-5.579,1,0.0711,0.0,0.0953,0.377,162.062,349756,4,False
450,Flo Rida,Wild Ones,Whistle,3bC1ahPIYt1btJzSSEyyrF,0.747,0.937,0,-5.746,1,0.0453,0.0,0.29,0.7390000000000001,103.976,224653,4,True
451,David Bowie,Heroes (1999 Remaster),Heroes - 1999 Remaster,5j6ZZwA9BnxZi5Bk0Ng4jB,0.478,0.774,7,-6.977,1,0.0292,0.585,0.191,0.429,112.57700000000001,370373,4,False
452,FiNCH ASOZiAL,Finchi's Love Tape,Rave Religion (feat. Little Big),0npfbfNxvDL4fZ3flLWZQL,0.594,0.787,5,-5.675,0,0.223,0.0,0.0324,0.5820000000000001,174.998,182520,4,True
453,Blueface,Studio,Studio,68wgJwKBLdHjqQPyZI8JWA,0.868,0.5820000000000001,10,-7.027,0,0.369,0.0,0.125,0.502,97.008,223653,4,True
454,Lil Baby,Street Gossip,Pure Cocaine,577YBGuskWkVDCxZrLRB4v,0.9640000000000001,0.48700000000000004,10,-6.071000000000001,0,0.42100000000000004,6.57e-06,0.115,0.107,127.05,154024,4,True
455,Candlemass,The Pendulum,The Pendulum,4HcPY8dxlBZ5wjHkvLjJDR,0.217,0.807,8,-4.802,1,0.0469,0.179,0.0733,0.249,103.89299999999999,299293,3,False
456,Lotus,Wouldn't It Be Good,Wouldn't It Be Good,6yHWsKVZFKTJQclVqlcf7N,0.743,0.828,3,-6.167999999999999,0,0.0923,0.193,0.0902,0.469,124.985,171120,4,True
457,Flo Rida,My House,My House,6Knv6wdA0luoMUuuoYi2i1,0.688,0.7020000000000001,7,-4.792,0,0.0499,0.0,0.128,0.74,94.006,192191,4,True
458,Unaverage Gang,Bloody Mary,Bloody Mary,0a1gcnZhrVPtyj2acYr34n,0.621,0.6759999999999999,1,-9.407,1,0.086,0.00365,0.165,0.379,119.82700000000001,175992,4,True
459,Michael Jackson,Thriller,Billie Jean - Single Version,6aLWY1Lax3ASlHzNAl2xRZ,0.9229999999999999,0.5820000000000001,11,-5.115,0,0.0417,0.0366,0.0453,0.82,117.182,292707,4,False
460,The Beatles,1 (Remastered),Let It Be - Remastered 2015,22QadBPe0QCuqraFVAr1m3,0.445,0.436,0,-8.536,1,0.0332,2.6300000000000002e-05,0.11199999999999999,0.483,139.84799999999998,230440,4,False
461,Polo G,Neva Cared,Neva Cared,3UnYMo1aeD0o8VtHy3R8cs,0.8220000000000001,0.35,1,-12.207,0,0.574,0.0,0.0757,0.34600000000000003,77.528,186000,4,True
462,Sum 41,"All Killer, No Filler",In Too Deep,1HNE2PX70ztbEl6MLxrpNL,0.568,0.8440000000000001,9,-5.875,1,0.0505,0.0,0.0607,0.7659999999999999,116.046,207093,4,False
463,Primal Fear,I Am Alive,I Am Alive,3AZoyMf5d6CvZowm2sa5y4,0.517,0.98,7,-4.011,1,0.102,0.0019100000000000002,0.0758,0.0422,110.023,274827,4,False
464,Ryan Riback,All That She Wants,All That She Wants,28v0hvhId2Pzz51aDHd0ER,0.5870000000000001,0.6659999999999999,11,-6.25,1,0.0478,0.0,0.079,0.325,104.89299999999999,196571,4,True
465,The Clash,Combat Rock (Remastered),Should I Stay or Should I Go - Remastered,39shmbIHICJ2Wxnk1fPSdz,0.742,0.833,2,-6.462999999999999,1,0.115,0.0,0.384,0.816,113.375,188987,4,False
466,Simon From Deep Divas,The Rhythm of the Night (Remixes),The Rhythm of the Night - 2014 Hi Def Edit,2lSlccBXXovQXYcpk9khHj,0.5579999999999999,0.932,0,-3.9810000000000003,0,0.0363,0.000276,0.111,0.7559999999999999,128.049,204373,4,True
467,Good Charlotte,Good Morning Revival,The River,0d8aJLKZI1r4uOSLZBJaBK,0.439,0.945,1,-2.21,1,0.138,0.0,0.166,0.455,161.954,195680,4,False
468,Polo G,THE GOAT,Flex (feat. Juice WRLD),2QqJTIlGKRLJC3onkavYEz,0.752,0.6729999999999999,10,-5.792000000000001,0,0.153,0.0,0.133,0.35,164.00900000000001,163902,4,True
469,Teminite,Firepower,Firepower,4XDSPU97OhnuX8gq2ma2Pc,0.446,0.8190000000000001,1,-6.01,1,0.0594,0.708,0.0864,0.588,170.07299999999998,279493,4,True
470,Firewind,Firewind,Break Away,6wtfIonPBuxMmgPZUCM0kj,0.5429999999999999,0.9590000000000001,11,-3.312,0,0.0506,2.95e-06,0.14800000000000002,0.478,107.491,313400,4,False
471,Juice WRLD,Death Race For Love,Fast,6MjNilJCVKJq0LfFvo5jWJ,0.623,0.608,1,-5.937,0,0.0434,0.0,0.105,0.263,84.98,208518,4,True
472,Albert King,Born Under A Bad Sign,Born Under A Bad Sign,01UTGeKaSANZCXxkAu6vPY,0.6990000000000001,0.633,11,-6.249,1,0.0261,9.32e-05,0.0291,0.907,91.398,167040,4,False
473,FiNCH ASOZiAL,Dorfdisko,Eskalation,09yuYbZhAQslSthZYp87Tu,0.747,0.799,4,-4.322,0,0.22699999999999998,5.01e-06,0.0808,0.377,150.077,201553,4,True
474,Tim Toupet,Inselverbot,Inselverbot,5fpdBBvASqpbWluJPNGlBh,0.703,0.9670000000000001,1,-2.593,1,0.0661,0.0,0.34,0.846,138.009,184745,4,True
475,Frédéric Chopin,Chopin: Preludes; Sonata No.2,"24 Préludes, Op.28: 15. In D Flat Major",5wDBBKEIiDYwPQj4SpbBPI,0.335,0.0118,1,-23.89,1,0.0406,0.9329999999999999,0.085,0.0805,91.146,290933,4,False
476,Various Artists,Rush Over Me,Rush Over Me,6BDLcvvtyJD2vnXRDi1IjQ,0.441,0.753,0,-4.074,1,0.044000000000000004,0.0,0.027000000000000003,0.254,135.015,259556,4,True
477,Trivium,In Waves (Special Edition),In Waves,1yYr4D1KjhhyDD5bZIiFQy,0.47700000000000004,0.94,9,-3.435,1,0.10300000000000001,0.0518,0.34600000000000003,0.33799999999999997,76.517,302467,4,False
478,U2,Achtung Baby,One,0q52QGBWeEY1cMgHJCKhDD,0.552,0.466,0,-10.869000000000002,1,0.0274,0.00115,0.128,0.34,90.70200000000001,276133,4,False
479,Eminem,The Marshall Mathers LP,The Real Slim Shady,3yfqSUWxFvZELEM4PmlwIR,0.9490000000000001,0.6609999999999999,5,-4.244,0,0.0572,0.0,0.0454,0.76,104.50399999999999,284200,4,True
480,lostprophets,Start Something,Last Train Home,3uCdOt70LDcVQCG8IKh9Ag,0.483,0.787,4,-5.01,0,0.0301,3.35e-06,0.257,0.185,102.374,275173,4,False
481,Special D.,Reckless,Come With Me - Radio Edit,3qLhHLgFCvq6YEzqZhCPEd,0.7390000000000001,0.9990000000000001,7,-5.077,1,0.0803,0.00224,0.28,0.501,139.982,185133,4,True
482,Dreamville,Revenge Of The Dreamers III,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",5WnfnSpuNEGXyEt78PBA6d,0.642,0.647,7,-6.312,0,0.428,0.0,0.0649,0.664,120.749,217867,4,True
483,Young Scooter,Trippple Cross,Trippple Cross (feat. Future & Young Thug),3Aflzeml3BDWtEOy0VUMRo,0.818,0.573,8,-8.299,1,0.22,4.53e-06,0.114,0.304,134.982,190222,4,True
484,Dire Straits,Dire Straits,Six Blade Knife,7f8mgCngOGhoRNAmhN6GIo,0.879,0.434,9,-13.482999999999999,0,0.0441,0.395,0.0823,0.872,117.469,253427,4,False
485,Future,DS2 (Deluxe),Stick Talk,20fAoPjfYltmd3K3bO7gbt,0.7290000000000001,0.672,7,-6.749,1,0.282,0.0,0.244,0.595,159.903,171333,4,True
486,Jimmy Barnes,Hindsight,Stone Cold (feat. Tina Arena and Joe Bonamassa),71WRMHNIG0xQiCOWgbLT6d,0.35100000000000003,0.48,9,-5.367000000000001,1,0.0283,0.0028899999999999998,0.134,0.287,173.127,412333,3,False
487,Steve Aoki,Are You Lonely (feat. ISÁK),Are You Lonely (feat. ISÁK),52EB2Gk1nkxZmbomJOXUde,0.517,0.7929999999999999,6,-5.851,0,0.0367,0.00045999999999999996,0.0892,0.17600000000000002,90.06,157333,4,True
488,"Bobby ""Blue"" Bland",Dreamer,Ain't No Love In The Heart Of The City - Single Version,4qYHnP5AmKzXbJhciPV8si,0.518,0.376,9,-18.248,0,0.0431,0.86,0.0976,0.7440000000000001,158.089,233560,4,False
489,Jan Wayne vs. RainDropz!,Numb,Numb - RainDropz! Edit,6wrJRGRrgRzpbCnRNYcw6t,0.5760000000000001,0.991,6,-6.4510000000000005,0,0.0471,0.0242,0.0824,0.547,141.959,199908,4,True
490,The Blues Mystery,Back to the Dirty Town,Back to the Dirty Town,3qwbH8BkaajucDw2BbOK3q,0.395,0.619,9,-5.735,0,0.0303,0.00182,0.292,0.449,179.90200000000002,333500,3,False
491,Shakewell,Key Stone Prince,Voodoo Walk,6Y0Ltp8emwEl0XgbxxNlwv,0.7959999999999999,0.7559999999999999,4,-4.165,0,0.0486,0.0,0.114,0.0512,130.966,153893,4,True
492,SAINt JHN,Roses (Imanbek Remix),Roses - Imanbek Remix,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.7240000000000001,8,-5.484,1,0.0495,0.0107,0.353,0.898,121.975,176840,4,True
493,Die Atzen,"Atzen Musik Vol.1, 2 & 3",Atzin,1Q8AP1UZJVI2OqPkIammOn,0.7020000000000001,0.752,11,-5.445,1,0.0993,0.0,0.0877,0.619,129.961,196520,4,True
494,Metro Boomin,NOT ALL HEROES WEAR CAPES,Space Cadet (feat. Gunna),5gub2bpJRgJP4m4MliqtdV,0.9009999999999999,0.46399999999999997,5,-9.789,0,0.0645,1.7100000000000002e-05,0.23800000000000002,0.638,109.00399999999999,203267,4,True
495,Elvis Presley,Hound Dog,Hound Dog,5TSzvj4hkFhaeyUqTncSww,0.397,0.8290000000000001,0,-6.077999999999999,1,0.0668,0.0005549999999999999,0.8059999999999999,0.9470000000000001,174.801,135930,4,False
496,SAFE,Paid In Full,Paid In Full,1CFbMhxQjCT3OH3YLvBkNF,0.752,0.64,10,-4.758,1,0.293,0.0,0.175,0.647,152.946,202080,4,True
497,Conor Ross,Elevate,Elevate,5B3UK9FclS6qTVcrYk9lRP,0.653,0.897,1,-3.5189999999999997,1,0.0319,0.0136,0.11199999999999999,0.043,128.026,197674,4,True
498,Taking Back Sunday,Tell All Your Friends (Re-Issue),"Cute Without the ""E"" (Cut From the Team)",1aYWQrIT8XPdtV4hhUjczN,0.402,0.8590000000000001,1,-4.41,0,0.0466,0.0,0.0745,0.514,95.31,211547,4,False
499,Depeche Mode,Personal Jesus,Personal Jesus - Original Single Version,1xShPgQbOUa98avWJQFDBY,0.637,0.682,11,-11.625,1,0.0366,0.0234,0.0473,0.7140000000000001,129.983,224907,4,False
500,Don McLean,American Pie,American Pie,1fDsrQ23eTAVFElUMaf38X,0.531,0.48100000000000004,4,-11.709000000000001,0,0.06,0.0,0.0842,0.491,138.45,516893,4,False
501,Paolo Nutini,Caustic Love,Iron Sky,5EpP1lwkAnOAKbfAHUNJkI,0.387,0.626,1,-7.1339999999999995,0,0.0344,0.0012,0.11,0.316,139.724,373133,4,False
502,ItaloBrothers,Summer Air,Summer Air,4zHbzMPCg3tovIILIa7dsB,0.755,0.7509999999999999,8,-4.034,1,0.0748,0.0,0.0812,0.491,102.00200000000001,183587,4,True
503,Jax Jones,Snacks,All Day And Night,5naYe7rLMZcLfO1DKg48MK,0.5670000000000001,0.765,1,-4.107,0,0.10800000000000001,0.0,0.14,0.541,121.92399999999999,169467,4,True
504,Flipp Dinero,The Guala Way,Time Goes Down,2oQ4ph6UMFYF5ssmh7A1m8,0.758,0.7070000000000001,2,-6.6770000000000005,0,0.249,3.66e-05,0.0987,0.48200000000000004,151.942,195789,4,True
505,Antonio Vivaldi,Vivaldi: The Four Seasons,"12 Violin Concertos, Op.8 ""Il cimento dell'armonia e dell' invenzione"" / Concerto No. 3 in F Major for solo violin, ""L'Autunno"" - RV293: 1. Allegro",0U69ZvJfshKs1OVIyW1E7B,0.46299999999999997,0.155,5,-17.164,1,0.044000000000000004,0.261,0.105,0.222,122.43700000000001,301720,4,False
506,The Rolling Stones,The Rolling Stones In Mono (Remastered 2016),"Paint It, Black - Mono",1RJeiAIwR9pZBgJA8ndZLL,0.505,0.836,5,-7.3839999999999995,0,0.10099999999999999,0.0771,0.295,0.764,159.66899999999998,204480,4,False
507,Mehnersmoos,Alkonüme Hühner,Alkonüme Hühner,2AmeoUxnyBlsWnlV8cjMWr,0.81,0.7170000000000001,11,-5.043,0,0.33299999999999996,0.0,0.35,0.8909999999999999,163.91099999999997,195000,4,True
508,Lou Reed,Hudson Wind Meditations,Find Your Note,1ypk9BwsaLBxxkVTz1vVfw,0.057,0.00021899999999999998,11,-31.811999999999998,1,0.0648,0.902,0.107,0.027000000000000003,71.73,1895040,4,False
509,Howlin' Wolf,Howlin' Wolf,Spoonful,5TzAiurXl4sxQRgl54KqYZ,0.794,0.364,0,-13.515,1,0.0527,9.1e-06,0.10800000000000001,0.8290000000000001,119.35799999999999,170000,4,False
510,Claude Debussy,"Debussy: Préludes / Book 1, L. 117: 8. La fille aux cheveux de lin","Préludes / Book 1, L. 117: 8. La fille aux cheveux de lin",3vSOD8Ng5m8eLH4EhoJcTL,0.377,0.0105,6,-32.994,1,0.0426,0.895,0.0638,0.0996,76.055,143806,3,False
511,Diplo,California EP,Color Blind (feat. Lil Xan),5LMX4L1slHYdqApntmyWqA,0.489,0.768,5,-5.57,0,0.126,7.780000000000001e-05,0.37,0.396,87.11,176693,4,True
512,Polo G,Epidemic,Epidemic,170DNUSnQRp1tGpppF26pA,0.616,0.617,1,-8.431000000000001,1,0.52,0.0,0.177,0.47600000000000003,175.929,177273,4,True
513,FISHER,Losing It,Losing It,6ho0GyrWZN3mhi9zVRW7xi,0.76,0.9640000000000001,2,-5.843999999999999,1,0.0577,0.703,0.0975,0.643,125.00299999999999,248036,4,True
514,Ghastly,We Might Fall,We Might Fall,3KrnkTF84wu0KF3vqVYgEh,0.326,0.759,7,-5.019,1,0.0599,0.000878,0.0804,0.0797,154.555,180000,4,True
515,Cascada,Best of Cascada,Everytime We Touch - B3nte Remix,0M99gmv9fzBnapwFNgFR9H,0.618,0.9229999999999999,8,-2.097,1,0.0949,1.1400000000000001e-05,0.331,0.293,128.204,185183,4,True
516,Mighty Sam McClain,Give it Up to Love,I'm Tired of These Blues,7tXVTjc7OpVMGPXXkxK7GI,0.473,0.183,0,-16.006,0,0.0394,0.00299,0.0973,0.248,123.346,419373,3,False
517,Black Sabbath,Paranoid (Remaster),Iron Man - 2012 - Remaster,3IOQZRcEkplCXg6LofKqE9,0.336,0.792,9,-10.875,1,0.084,0.00175,0.0437,0.42700000000000005,155.58700000000002,355304,4,False
518,Shordie Shordie,Both Sides (feat. Shoreline Mafia),Both Sides (feat. Shoreline Mafia),2EEbsvGETiRXbma3hCsAQf,0.765,0.82,1,-5.856,0,0.214,0.0,0.0864,0.7020000000000001,99.04899999999999,167273,4,True
519,Gryffin,Feel Good (feat. Daya),Feel Good (feat. Daya),0Ev562zA4pmUsBqjxsxxdx,0.625,0.7070000000000001,2,-4.761,1,0.0337,0.0,0.213,0.479,138.064,248156,4,True
520,Excision,Apex,Home,0AuFxpp4TJyybt9vv5fUnQ,0.38,0.799,1,-2.4730000000000003,1,0.0604,1.05e-05,0.10099999999999999,0.18100000000000002,75.58800000000001,237417,4,True
521,Elvis Presley,Elvis' Golden Records,Heartbreak Hotel,6xNwKNYZcvgV3XTIwsgNio,0.696,0.21,4,-11.922,1,0.067,1.62e-06,0.107,0.7170000000000001,93.54299999999999,127560,4,False
522,Janine Jansen,Janine Jansen,Schindler's List: Main Theme,33DWEcHqtj1w5rnghLE77x,0.0875,0.11199999999999999,2,-22.576,0,0.0471,0.39,0.0931,0.0394,68.218,223173,3,False
523,B.B. King,His Best: The Electric B.B. King (Expanded Edition),Don't Answer The Door,5JIsQC6ObGhzzRHMdEPMdV,0.34700000000000003,0.442,10,-9.939,1,0.0383,0.0019199999999999998,0.163,0.217,175.47400000000002,309373,3,False
524,DJ Gollum,Narcotic,Narcotic - Money G Radio Edit,0W67zUnbKRXkNLFYYNbjj9,0.741,0.542,6,-7.9479999999999995,1,0.0401,0.00976,0.33299999999999996,0.629,127.988,214204,4,True
525,Raven,Metal City,Break,3DcICEhGP5qgLFyX3lx05o,0.45799999999999996,0.9840000000000001,6,-3.445,0,0.0807,0.7609999999999999,0.109,0.423,96.21600000000001,219667,4,False
526,Chantal Chamberland,This is Our Time,Don't Explain,20Cp5BZbkeh80KjZH5sfOL,0.5670000000000001,0.17800000000000002,5,-14.003,1,0.0298,0.0332,0.0906,0.147,98.735,382507,3,False
527,Lil Keed,Long Live Mexico,Rockstar (feat. NAV),4jFdN2CPvh6CdEGmhxKnQm,0.92,0.41200000000000003,2,-9.171,0,0.506,2.17e-05,0.10300000000000001,0.374,124.02,174480,4,True
528,SOB X RBE,SOB X RBE,Lane Changing,7BkVZRHhZpKfgRtRpbb76j,0.925,0.8690000000000001,7,-5.64,1,0.33799999999999997,0.0,0.214,0.731,109.96,192070,4,True
529,Jason Derulo,Jason Derulo,In My Head,5BoIP8Eha5hwmRVURkC2Us,0.762,0.748,0,-4.15,0,0.033,0.0,0.348,0.851,110.009,199027,4,True
530,Naeleck,All My Heroes,All My Heroes - Radio Edit,0TRmtiR9q6XnYDzXmoMpGC,0.609,0.6679999999999999,11,-4.515,1,0.0308,0.0104,0.0974,0.212,82.975,228434,4,True
531,The Animals,The Best Of The Animals,House Of The Rising Sun,61Q9oJNd9hJQFhSDh6Qlap,0.315,0.534,9,-7.5520000000000005,0,0.031,0.10800000000000001,0.10099999999999999,0.28300000000000003,116.891,269720,3,False
532,Sean Paul,Dutty Rock,Get Busy,5qTvkDrSfvwDv6RBjjcfQr,0.735,0.8240000000000001,10,-4.143,0,0.036000000000000004,0.0,0.158,0.726,100.20200000000001,211666,4,True
533,The Hollies,Distant Light (1999 Remaster),Long Cool Woman (In a Black Dress) - 1999 Remaster,5UwbnHhjnbinJH8TefuQfN,0.757,0.868,9,-9.326,1,0.062,0.00221,0.355,0.815,138.923,199200,4,False
534,Dwin,LaLaLaLaLa (Gaullin Remix),LaLaLaLaLa - Gaullin Remix,1q2yJEPlzwaJmDrXeof7z0,0.883,0.857,4,-7.272,0,0.23,0.40299999999999997,0.0629,0.0954,127.07,185240,4,True
535,Various Artists,Enormous Tunes - Amsterdam Nights 2016,Sweet Dreams - Andrey Keyton & Sharapov Radio Mix,6LO2RX6xk8ewThFQdgyuDz,0.723,0.9129999999999999,8,-4.874,1,0.0736,0.000199,0.10300000000000001,0.59,122.00200000000001,225246,4,True
536,The Black Keys,Brothers,Too Afraid to Love You,1comODdI862K7ei34XZRa4,0.531,0.6759999999999999,11,-6.172999999999999,0,0.0299,0.0028699999999999997,0.0988,0.544,136.759,204733,4,False
